ID,Name,Track_ID,KpValue,KpCorrected_Trolley_Value
6588,BC_6588,TR_S_517_EOS_DMZ,310099,-110
6589,BC_6589,TR_S_517_EOS_DMZ,311839,-171
5536,BC_5536,TR_S_519_EOS_DMZ,269214,88
4810,BC_4810,TR_S_519_EOS_DMZ,277714,-8
6816,BC_6816,TR_S_519_EOS_DMZ,283214,3
4811,BC_4811,TR_S_519_EOS_DMZ,287000,-76
4879,BC_4879,TR_S_519_EOS_DMZ,296338,-2013
6590,BC_6590,TR_S_519_EOS_DMZ,299848,10
6591,BC_6591,TR_S_519_EOS_DMZ,301588,-42
6908,BC_6908,TR_S_519_EOS_DMZ,304968,-13
4880,BC_4880,TR_S_519_EOS_DMZ,307548,-74
6909,BC_6909,TR_S_519_EOS_DMZ,309748,-84
6592,BC_6592,TR_S_519_EOS_DMZ,313128,-78
6593,BC_6593,TR_S_519_EOS_DMZ,314868,-135
6910,BC_6910,TR_S_531_EOT_DMZ,291244,18
4881,BC_4881,TR_S_531_EOT_DMZ,293596,16
6810,BC_6810,TR_S_531_EOT_DMZ,295336,5
2917,BC_2917,TR_S_531_EOT_DMZ,296954,-23
2918,BC_2918,TR_S_531_EOT_DMZ,299154,-15
2919,BC_2919,TR_S_531_EOT_DMZ,302534,-86
2920,BC_2920,TR_S_531_EOT_DMZ,304274,-20
5633,BC_5633,TR_S_531_EOT_DMZ,309334,2324
2921,BC_2921,TR_S_531_EOT_DMZ,314334,-60
2922,BC_2922,TR_S_531_EOT_DMZ,316074,-53
5634,BC_5634,TR_S_531_EOT_DMZ,321074,-76
2923,BC_2923,TR_S_531_EOT_DMZ,326134,-92
2924,BC_2924,TR_S_531_EOT_DMZ,327874,-104
6815,BC_6815,TR_S_579_EOT_GPP,1032216,-14
6603,BC_6603,TR_S_579_EOT_GPP,1035016,13
2951,BC_2951,TR_S_579_EOT_GPP,1035596,-20
6604,BC_6604,TR_S_579_EOT_GPP,1036756,91
2952,BC_2952,TR_S_579_EOT_GPP,1037336,-19
2953,BC_2953,TR_S_579_EOT_GPP,1038796,-49
2954,BC_2954,TR_S_579_EOT_GPP,1040536,24
2955,BC_2955,TR_S_579_EOT_GPP,1041996,-10
2956,BC_2956,TR_S_579_EOT_GPP,1043736,-10
2957,BC_2957,TR_S_579_EOT_GPP,1045196,-44
2958,BC_2958,TR_S_579_EOT_GPP,1046936,-41
6813,BC_6813,TR_S_583_EOT_GPP,1032187,-36
6600,BC_6600,TR_S_583_EOT_GPP,1035082,43
2942,BC_2942,TR_S_583_EOT_GPP,1035567,-46
6602,BC_6602,TR_S_583_EOT_GPP,1036822,69
2943,BC_2943,TR_S_583_EOT_GPP,1037307,-5
2944,BC_2944,TR_S_583_EOT_GPP,1038767,-11
2945,BC_2945,TR_S_583_EOT_GPP,1040507,-17
2946,BC_2946,TR_S_583_EOT_GPP,1041967,-45
2948,BC_2948,TR_S_583_EOT_GPP,1043707,27
2949,BC_2949,TR_S_583_EOT_GPP,1045167,0
2950,BC_2950,TR_S_583_EOT_GPP,1046907,-4
4876,BC_4876,TR_S_581_EOT_GPP,1032800,-11
6812,BC_6812,TR_S_581_EOT_GPP,1033591,60
2933,BC_2933,TR_S_581_EOT_GPP,1036993,57
2934,BC_2934,TR_S_581_EOT_GPP,1038733,45
2935,BC_2935,TR_S_581_EOT_GPP,1040171,117
2936,BC_2936,TR_S_581_EOT_GPP,1041911,108
2937,BC_2937,TR_S_581_EOT_GPP,1043371,82
2939,BC_2939,TR_S_581_EOT_GPP,1045111,69
2940,BC_2940,TR_S_581_EOT_GPP,1046571,114
2941,BC_2941,TR_S_581_EOT_GPP,1048311,19
4875,BC_4875,TR_S_585_EOT_GPP,1032780,12
6811,BC_6811,TR_S_585_EOT_GPP,1033629,-7
2925,BC_2925,TR_S_585_EOT_GPP,1037009,0
2926,BC_2926,TR_S_585_EOT_GPP,1038749,-22
2927,BC_2927,TR_S_585_EOT_GPP,1040209,-43
2928,BC_2928,TR_S_585_EOT_GPP,1041949,13
2929,BC_2929,TR_S_585_EOT_GPP,1043409,-13
2930,BC_2930,TR_S_585_EOT_GPP,1045149,-28
2931,BC_2931,TR_S_585_EOT_GPP,1046609,17
2932,BC_2932,TR_S_585_EOT_GPP,1048349,-75
5604,BC_5604,TR_6A_MDW_OAS,574700,0
1522,BC_1522,TR_6A_MDW_OAS,579033,1
1523,BC_1523,TR_6A_MDW_OAS,581133,1
5605,BC_5605,TR_6A_MDW_OAS,597133,1
5607,BC_5607,TR_6A_MDW_OAS,613133,1
5609,BC_5609,TR_6A_MDW_OAS,629133,1
4836,BC_4836,TR_6A_MDW_OAS,644818,338
6859,BC_6859,TR_6A_MDW_OAS,650918,365
6018,BC_6018,TR_6A_MDW_OAS,653188,310
6019,BC_6019,TR_6A_MDW_OAS,653568,291
6020,BC_6020,TR_6A_MDW_OAS,654988,310
6860,BC_6860,TR_6A_MDW_OAS,656478,1
6861,BC_6861,TR_6A_MDW_OAS,658478,319
6863,BC_6863,TR_6A_MDW_OAS,660478,331
6022,BC_6022,TR_6A_MDW_OAS,661968,335
6023,BC_6023,TR_6A_MDW_OAS,663388,345
6024,BC_6024,TR_6A_MDW_OAS,663768,317
6864,BC_6864,TR_6A_MDW_OAS,666038,301
4837,BC_4837,TR_6A_MDW_OAS,672453,310
5610,BC_5610,TR_5A_MDW_OAS,575018,-393
5611,BC_5611,TR_5A_MDW_OAS,591018,-130
1524,BC_1524,TR_5A_MDW_OAS,607018,-176
1525,BC_1525,TR_5A_MDW_OAS,609118,92
5612,BC_5612,TR_5A_MDW_OAS,625118,14
4838,BC_4838,TR_5A_MDW_OAS,640400,-2914
6871,BC_6871,TR_S_1831A_ZD,860542,-46
6034,BC_6034,TR_S_1831A_ZD,863922,-14
6036,BC_6036,TR_S_1831A_ZD,864758,8
6037,BC_6037,TR_S_1831A_ZD,865662,-38
6038,BC_6038,TR_S_1831A_ZD,866498,-13
6040,BC_6040,TR_S_1831A_ZD,867122,5
6041,BC_6041,TR_S_1831A_ZD,867542,17
6042,BC_6042,TR_S_1831A_ZD,868862,-7
6043,BC_6043,TR_S_1831A_ZD,869282,-8
6044,BC_6044,TR_S_1831A_ZD,870322,23
6046,BC_6046,TR_S_1831A_ZD,870742,29
6047,BC_6047,TR_S_1831A_ZD,872062,-4
6048,BC_6048,TR_S_1831A_ZD,872482,4
6049,BC_6049,TR_S_1831A_ZD,873107,29
6051,BC_6051,TR_S_1831A_ZD,873942,-18
6053,BC_6053,TR_S_1831A_ZD,874797,49
6911,BC_6911,TR_S_1831A_ZD,879350,410
6058,BC_6058,TR_S_1831A_ZD,881262,-7
6912,BC_6912,TR_S_1831A_ZD,886972,-23
6059,BC_6059,TR_S_1831A_ZD,892472,-25
6876,BC_6876,TR_S_1799_EOT_ZD,972655,-52122
6877,BC_6877,TR_S_1799_EOT_ZD,981200,-51700
6120,BC_6120,TR_S_1799_EOT_ZD,983945,0
6122,BC_6122,TR_S_1799_EOT_ZD,984065,-52572
6123,BC_6123,TR_S_1799_EOT_ZD,985685,0
6124,BC_6124,TR_S_1799_EOT_ZD,985805,-53982
6125,BC_6125,TR_S_1799_EOT_ZD,987145,-53912
6126,BC_6126,TR_S_1799_EOT_ZD,987565,-54002
6127,BC_6127,TR_S_1799_EOT_ZD,988885,-53862
6128,BC_6128,TR_S_1799_EOT_ZD,989305,-53862
6129,BC_6129,TR_S_1799_EOT_ZD,990345,-53582
6130,BC_6130,TR_S_1799_EOT_ZD,990765,-53582
6131,BC_6131,TR_S_1799_EOT_ZD,992085,-53862
6133,BC_6133,TR_S_1799_EOT_ZD,992505,-53862
6134,BC_6134,TR_S_1799_EOT_ZD,993545,-53582
6135,BC_6135,TR_S_1799_EOT_ZD,993965,-53582
6136,BC_6136,TR_S_1799_EOT_ZD,995285,-53862
6137,BC_6137,TR_S_1799_EOT_ZD,995705,-53862
6138,BC_6138,TR_S_1799_EOT_ZD,996745,-53482
6139,BC_6139,TR_S_1799_EOT_ZD,997165,-53582
6141,BC_6141,TR_S_1799_EOT_ZD,998485,-53862
6142,BC_6142,TR_S_1799_EOT_ZD,998905,-53862
6145,BC_6145,TR_S_1799_EOT_ZD,1000345,-53982
6147,BC_6147,TR_S_1799_EOT_ZD,1000765,-53982
6148,BC_6148,TR_S_1799_EOT_ZD,1002085,-54162
6153,BC_6153,TR_S_1799_EOT_ZD,1002505,-54162
6157,BC_6157,TR_S_1799_EOT_ZD,1003545,-53882
6161,BC_6161,TR_S_1799_EOT_ZD,1003965,-53882
6163,BC_6163,TR_S_1799_EOT_ZD,1005285,-54162
6164,BC_6164,TR_S_1799_EOT_ZD,1005705,-54162
6166,BC_6166,TR_S_1799_EOT_ZD,1006745,-53882
6167,BC_6167,TR_S_1799_EOT_ZD,1007165,-53882
6168,BC_6168,TR_S_1799_EOT_ZD,1008485,-54162
6169,BC_6169,TR_S_1799_EOT_ZD,1008905,-54162
6170,BC_6170,TR_S_1799_EOT_ZD,1010365,-54302
6172,BC_6172,TR_S_1799_EOT_ZD,1010994,-54511
6175,BC_6175,TR_S_1799_EOT_ZD,1012105,-54162
6176,BC_6176,TR_S_1799_EOT_ZD,1012734,-54461
6177,BC_6177,TR_S_1799_EOT_ZD,1025631,-65948
6178,BC_6178,TR_S_1799_EOT_ZD,1025946,-65933
6179,BC_6179,TR_S_1799_EOT_ZD,1027371,-53257
6180,BC_6180,TR_S_1799_EOT_ZD,1027686,-51832
5619,BC_5619,TR_11_ZD_ZD,933700,801
5620,BC_5620,TR_11_ZD_ZD,942300,837
5621,BC_5621,TR_11_ZD_ZD,950900,877
5624,BC_5624,TR_11_ZD_ZD,958000,909
5613,BC_5613,TR_12_ZD_ZD,882324,-177
5614,BC_5614,TR_12_ZD_ZD,890924,6
5616,BC_5616,TR_12_ZD_ZD,899524,0
4840,BC_4840,TR_12_ZD_ZD,908200,33
6865,BC_6865,TR_12_ZD_ZD,914895,2
4841,BC_4841,TR_12_ZD_ZD,918700,13
6866,BC_6866,TR_12_ZD_ZD,923188,-9
6025,BC_6025,TR_12_ZD_ZD,923511,22
6026,BC_6026,TR_12_ZD_ZD,925251,-10
6027,BC_6027,TR_12_ZD_ZD,926185,-15
6029,BC_6029,TR_12_ZD_ZD,926608,-11
6030,BC_6030,TR_12_ZD_ZD,927925,16
6031,BC_6031,TR_12_ZD_ZD,928348,-33
6867,BC_6867,TR_12_ZD_ZD,931728,8
4842,BC_4842,TR_12_ZD_ZD,933928,-44
6868,BC_6868,TR_12_ZD_ZD,939638,-61
4843,BC_4843,TR_12_ZD_ZD,945138,-67
5617,BC_5617,TR_12_ZD_ZD,953738,-140
5618,BC_5618,TR_12_ZD_ZD,959500,-222
