ID,Name,Track_ID,KpValue,KpCorrected_Trolley_Value,SSP_Characteristics_ID,Train_Formation_Characteristics_ID_List,Accuracy_Required,Direction,Secondary_stopping_type,D_Min_Secondary_Piloting,D_Max_Secondary_Piloting
2,SSP_ASW_33_U_1,TR_3B_ASW_ITW,1037634,42,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
3,SSP_ASW_33_U_2,TR_3B_ASW_ITW,1039183,-13,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
4,SSP_ASW_35_U_3,TR_3B_ASW_ITW,1040731,4,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
5,SSP_ASW_35_U_4,TR_3B_ASW_ITW,1042280,-42,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
7,SSP_ASW_33_D_1,TR_3B_ASW_ITW,1034538,-5,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
8,SSP_ASW_33_D_2,TR_3B_ASW_ITW,1032989,-29,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
9,SSP_ASW_31_D_3,TR_3B_ASW_ITW,1031441,-50,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
10,SSP_ASW_31_D_4,TR_3B_ASW_ITW,1029892,82,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
12,SSP_ASW_24_U_1,TR_4B_ASW_ITW,1043680,6,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
13,SSP_ASW_24_U_2,TR_4B_ASW_ITW,1045229,23,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
14,SSP_ASW_24_U_3,TR_4B_ASW_ITW,1046777,46,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
15,SSP_ASW_24_U_4,TR_4B_ASW_ITW,1048326,66,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
17,SSP_ASW_24_D_1,TR_4B_ASW_ITW,1040584,-28,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
18,SSP_ASW_24_D_2,TR_4B_ASW_ITW,1039035,-51,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
19,SSP_ASW_24_D_3,TR_4B_ASW_ITW,1037487,0,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
20,SSP_ASW_24_D_4,TR_4B_ASW_ITW,1035938,-22,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
25,SSP_ZD_39_U,TR_3B_ASW_ITW,1090493,-73,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
30,SSP_ZD_28_U,TR_4B_ASW_ITW,1090586,113,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
32,SSP_HVW_3_U_1,TR_3B_ASW_ITW,1269495,43,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
33,SSP_HVW_3_U_2,TR_3B_ASW_ITW,1271043,58,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
34,SSP_HVW_3_U_3,TR_3B_ASW_ITW,1272592,16,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
35,SSP_HVW_3_U_4,TR_3B_ASW_ITW,1274140,276,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
37,SSP_HVW_3_D_1,TR_3B_ASW_ITW,1266398,-61,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
38,SSP_HVW_3_D_2,TR_3B_ASW_ITW,1264850,-7,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
39,SSP_HVW_3_D_3,TR_3B_ASW_ITW,1263301,-22,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
40,SSP_HVW_3_D_4,TR_3B_ASW_ITW,1261753,182,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
42,SSP_HVW_4_U_1,TR_4B_ASW_ITW,1271645,25,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
43,SSP_HVW_4_U_2,TR_4B_ASW_ITW,1273193,57,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
44,SSP_HVW_4_U_3,TR_4B_ASW_ITW,1274742,17,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
45,SSP_HVW_4_U_4,TR_4B_ASW_ITW,1276290,-30,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
47,SSP_HVW_4_D_1,TR_4B_ASW_ITW,1268548,42,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
48,SSP_HVW_4_D_2,TR_4B_ASW_ITW,1267000,-59,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
49,SSP_HVW_4_D_3,TR_4B_ASW_ITW,1265451,-9,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
50,SSP_HVW_4_D_4,TR_4B_ASW_ITW,1263903,-41,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
52,SSP_HDS_7_U_1,TR_3B_ASW_ITW,1334135,3082,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
53,SSP_HDS_7_U_2,TR_3B_ASW_ITW,1337232,3109,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
54,SSP_HDS_7_U_3,TR_3B_ASW_ITW,1340328,3584,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
55,SSP_HDS_7_U_4,TR_3B_ASW_ITW,1343425,487,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
56,SSP_HDS_7_D,TR_3B_ASW_ITW,1331038,714,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
58,SSP_HDS_8_U_1,TR_4B_ASW_ITW,1336234,76,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
59,SSP_HDS_8_U_2,TR_4B_ASW_ITW,1339331,38,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
60,SSP_HDS_8_U_3,TR_4B_ASW_ITW,1342427,1,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
61,SSP_HDS_8_U_4,TR_4B_ASW_ITW,1345524,-39,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
62,SSP_HDS_8_D,TR_4B_ASW_ITW,1333137,45,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
64,SSP_LLL_11_U_1,TR_3B_ASW_ITW,1394564,20,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
65,SSP_LLL_11_U_2,TR_3B_ASW_ITW,1396113,-26,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
66,SSP_LLL_11_U_3,TR_3B_ASW_ITW,1397661,-9,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
67,SSP_LLL_11_U_4,TR_3B_ASW_ITW,1399210,-72,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
69,SSP_LLL_11_D_1,TR_3B_ASW_ITW,1391468,-76,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
70,SSP_LLL_11_D_2,TR_3B_ASW_ITW,1389919,-26,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
71,SSP_LLL_11_D_3,TR_3B_ASW_ITW,1388371,-38,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
72,SSP_LLL_11_D_4,TR_3B_ASW_ITW,1386822,22,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
74,SSP_LLL_12_U_1,TR_4B_ASW_ITW,1396618,-5,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
75,SSP_LLL_12_U_2,TR_4B_ASW_ITW,1398166,11,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
76,SSP_LLL_12_U_3,TR_4B_ASW_ITW,1399715,28,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
77,SSP_LLL_12_U_4,TR_4B_ASW_ITW,1401263,-31,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
79,SSP_LLL_12_D_1,TR_4B_ASW_ITW,1393521,-38,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
80,SSP_LLL_12_D_2,TR_4B_ASW_ITW,1391973,-54,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
81,SSP_LLL_12_D_3,TR_4B_ASW_ITW,1390424,-7,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
82,SSP_LLL_12_D_4,TR_4B_ASW_ITW,1388876,-20,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
83,SSP_HDS_101A_D,TR_S_1697_HDS,1421955,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
84,SSP_HDS_101D_U,TR_S_1697_HDS,1434780,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
86,SSP_PJW_1_U_1,TR_3B_ASW_ITW,1469596,3096,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
87,SSP_PJW_1_U_2,TR_3B_ASW_ITW,1472693,3128,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
88,SSP_PJW_1_U_3,TR_3B_ASW_ITW,1475789,3552,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
89,SSP_PJW_1_U_4,TR_3B_ASW_ITW,1478886,455,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
90,SSP_PJW_1_D,TR_3B_ASW_ITW,1466499,654,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
92,SSP_PJW_2_U_1,TR_4B_ASW_ITW,1471616,41,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
93,SSP_PJW_2_U_2,TR_4B_ASW_ITW,1474713,74,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
94,SSP_PJW_2_U_3,TR_4B_ASW_ITW,1477809,31,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
95,SSP_PJW_2_U_4,TR_4B_ASW_ITW,1480906,66,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
96,SSP_PJW_2_D,TR_4B_ASW_ITW,1468519,15,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
97,SSP_JLS_5_U,TR_3B_ASW_ITW,1560068,-786,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
99,SSP_JLS_5_D_1,TR_3B_ASW_ITW,1556971,-3099,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
100,SSP_JLS_5_D_2,TR_3B_ASW_ITW,1553874,-3129,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
101,SSP_JLS_5_D_3,TR_3B_ASW_ITW,1550778,-3543,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
102,SSP_JLS_5_D_4,TR_3B_ASW_ITW,1547681,-446,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
103,SSP_JLS_6_U,TR_4B_ASW_ITW,1562286,-25,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
105,SSP_JLS_6_D_1,TR_4B_ASW_ITW,1559189,-58,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
106,SSP_JLS_6_D_2,TR_4B_ASW_ITW,1556092,-17,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
107,SSP_JLS_6_D_3,TR_4B_ASW_ITW,1552996,26,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
108,SSP_JLS_6_D_4,TR_4B_ASW_ITW,1549899,-6,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
110,SSP_VLN_9_U_1,TR_3B_ASW_ITW,1637020,3083,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
111,SSP_VLN_9_U_2,TR_3B_ASW_ITW,1640117,3113,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
112,SSP_VLN_9_U_3,TR_3B_ASW_ITW,1643213,3568,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
113,SSP_VLN_9_U_4,TR_3B_ASW_ITW,1646310,471,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
114,SSP_VLN_9_D,TR_3B_ASW_ITW,1633923,655,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
116,SSP_VLN_10_U_1,TR_4B_ASW_ITW,1639144,63,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
117,SSP_VLN_10_U_2,TR_4B_ASW_ITW,1642241,24,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
118,SSP_VLN_10_U_3,TR_4B_ASW_ITW,1645337,54,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
119,SSP_VLN_10_U_4,TR_4B_ASW_ITW,1648434,20,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
120,SSP_VLN_10_D,TR_4B_ASW_ITW,1636047,32,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
122,SSP_STD_13_U_1,TR_3B_ASW_ITW,1746454,36,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
123,SSP_STD_13_U_2,TR_3B_ASW_ITW,1748003,-12,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
124,SSP_STD_13_U_3,TR_3B_ASW_ITW,1749551,14,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
125,SSP_STD_13_U_4,TR_3B_ASW_ITW,1751100,-30,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
127,SSP_STD_13_D_1,TR_3B_ASW_ITW,1743358,-13,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
128,SSP_STD_13_D_2,TR_3B_ASW_ITW,1741809,-39,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
129,SSP_STD_13_D_3,TR_3B_ASW_ITW,1740261,3,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
130,SSP_STD_13_D_4,TR_3B_ASW_ITW,1738712,-29,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
132,SSP_STD_18_U_1,TR_4B_ASW_ITW,1748521,38,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
133,SSP_STD_18_U_2,TR_4B_ASW_ITW,1750069,-7,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
134,SSP_STD_20_U_3,TR_4B_ASW_ITW,1751618,18,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
135,SSP_STD_20_U_4,TR_4B_ASW_ITW,1753166,42,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
137,SSP_STD_18_D_1,TR_4B_ASW_ITW,1745424,-7,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
138,SSP_STD_18_D_2,TR_4B_ASW_ITW,1743876,-25,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
139,SSP_STD_16_D_3,TR_4B_ASW_ITW,1742327,-49,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
140,SSP_STD_16_D_4,TR_4B_ASW_ITW,1740779,-1,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
142,SSP_ITW_3_U_1,TR_3B_ASW_ITW,1870365,88,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
143,SSP_ITW_3_U_2,TR_3B_ASW_ITW,1871914,29,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
144,SSP_ITW_3_U_3,TR_3B_ASW_ITW,1873462,45,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
145,SSP_ITW_3_U_4,TR_3B_ASW_ITW,1875011,-13,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
147,SSP_ITW_3_D_1,TR_3B_ASW_ITW,1867269,-11,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
148,SSP_ITW_3_D_2,TR_3B_ASW_ITW,1865720,-26,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
149,SSP_ITW_3_D_3,TR_3B_ASW_ITW,1864172,-43,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
150,SSP_ITW_3_D_4,TR_3B_ASW_ITW,1862623,12,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
152,SSP_ITW_4_U_1,TR_4B_ASW_ITW,1873130,-16,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
153,SSP_ITW_4_U_2,TR_4B_ASW_ITW,1874679,7,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
154,SSP_ITW_4_U_3,TR_4B_ASW_ITW,1876227,37,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
155,SSP_ITW_4_U_4,TR_4B_ASW_ITW,1877776,-10,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
157,SSP_ITW_4_D_1,TR_4B_ASW_ITW,1870034,-1,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
158,SSP_ITW_4_D_2,TR_4B_ASW_ITW,1868485,-21,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
159,SSP_ITW_4_D_3,TR_4B_ASW_ITW,1866937,5,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
160,SSP_ITW_4_D_4,TR_4B_ASW_ITW,1865388,-17,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
161,SSP_HDS_101A_U,TR_S_1697_HDS,1425105,0,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
162,SSP_HDS_101B_D,TR_S_1697_HDS,1425205,0,SSPC_ALL,TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3,Strategy_1,Down,false,0,0
163,SSP_HDS_101B_U,TR_S_1697_HDS,1428305,0,SSPC_ALL,TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S3M4_1;TRFC_S3M4_2,Strategy_1,Up,false,0,0
164,SSP_HDS_101C_D,TR_S_1697_HDS,1428405,0,SSPC_ALL,TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S3M4_1;TRFC_S3M4_2,Strategy_1,Down,false,0,0
165,SSP_HDS_101C_U,TR_S_1697_HDS,1431530,0,SSPC_ALL,TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3,Strategy_1,Up,false,0,0
166,SSP_HDS_101D_D,TR_S_1697_HDS,1431630,0,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
167,SSP_PP_HDS_3_U,TR_3B_ASW_ITW,1260717,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
168,SSP_PP_HDS_3_D,TR_3B_ASW_ITW,1275176,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
169,SSP_PP_HDS_7_U,TR_3B_ASW_ITW,1330478,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
170,SSP_PP_HDS_7_D,TR_3B_ASW_ITW,1344672,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
171,SSP_PP_HDS_11_U,TR_3B_ASW_ITW,1386211,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
172,SSP_PP_HDS_11_D,TR_3B_ASW_ITW,1399821,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
173,SSP_PP_VLN_1_U,TR_3B_ASW_ITW,1465939,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
174,SSP_PP_VLN_1_D,TR_3B_ASW_ITW,1480101,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
